Filename:	C:\Documents and Settings\Bruker\Desktop\EPR Data\Watts\Henry\TEMPO\DLPC LUV 22-06-18\-10_DLPC_LUV.par	 Date: 06/22/2018   Time: 15:27
3331.134033	0.000000	98.726563
3331.231689	0.000000	83.726563
3331.329346	0.000000	-56.273438
3331.427246	0.000000	-27.273438
3331.524902	0.000000	-26.273438
3331.622559	0.000000	75.726563
3331.720459	0.000000	7.726563
3331.818115	0.000000	68.726563
3331.916016	0.000000	100.726563
3332.013672	0.000000	66.726563
3332.111328	0.000000	-77.273438
3332.209229	0.000000	-113.273438
3332.306885	0.000000	62.726563
3332.404785	0.000000	-51.273438
3332.502441	0.000000	-5.273438
3332.600098	0.000000	-38.273438
3332.697998	0.000000	-34.273438
3332.795654	0.000000	-31.273438
3332.893555	0.000000	122.726563
3332.991211	0.000000	210.726563
3333.088867	0.000000	22.726563
3333.186768	0.000000	-226.273438
3333.284424	0.000000	-198.273438
3333.382324	0.000000	78.726563
3333.479980	0.000000	-85.273438
3333.577637	0.000000	-58.273438
3333.675537	0.000000	-120.273438
3333.773193	0.000000	-246.273438
3333.870850	0.000000	-160.273438
3333.968750	0.000000	-73.273438
3334.066406	0.000000	-296.273438
3334.164307	0.000000	-201.273438
3334.261963	0.000000	-103.273438
3334.359619	0.000000	-66.273438
3334.457520	0.000000	-72.273438
3334.555176	0.000000	-191.273438
3334.653076	0.000000	61.726563
3334.750732	0.000000	20.726563
3334.848389	0.000000	-37.273438
3334.946289	0.000000	-65.273438
3335.043945	0.000000	-51.273438
3335.141846	0.000000	-204.273438
3335.239502	0.000000	-116.273438
3335.337158	0.000000	-173.273438
3335.435059	0.000000	-233.273438
3335.532715	0.000000	-219.273438
3335.630615	0.000000	-77.273438
3335.728271	0.000000	-107.273438
3335.825928	0.000000	-107.273438
3335.923828	0.000000	-41.273438
3336.021484	0.000000	-41.273438
3336.119141	0.000000	51.726563
3336.217041	0.000000	-81.273438
3336.314697	0.000000	-82.273438
3336.412598	0.000000	-65.273438
3336.510254	0.000000	-194.273438
3336.607910	0.000000	-195.273438
3336.705811	0.000000	-17.273438
3336.803467	0.000000	-74.273438
3336.901367	0.000000	-101.273438
3336.999023	0.000000	1.726563
3337.096680	0.000000	-78.273438
3337.194580	0.000000	-109.273438
3337.292236	0.000000	-63.273438
3337.390137	0.000000	-110.273438
3337.487793	0.000000	-345.273438
3337.585449	0.000000	-399.273438
3337.683350	0.000000	-362.273438
3337.781006	0.000000	-128.273438
3337.878906	0.000000	-75.273438
3337.976563	0.000000	-61.273438
3338.074219	0.000000	-93.273438
3338.172119	0.000000	-112.273438
3338.269775	0.000000	-54.273438
3338.367432	0.000000	28.726563
3338.465332	0.000000	-118.273438
3338.562988	0.000000	-65.273438
3338.660889	0.000000	-177.273438
3338.758545	0.000000	-217.273438
3338.856201	0.000000	-245.273438
3338.954102	0.000000	-322.273438
3339.051758	0.000000	-247.273438
3339.149658	0.000000	-330.273438
3339.247314	0.000000	-317.273438
3339.344971	0.000000	-223.273438
3339.442871	0.000000	-278.273438
3339.540527	0.000000	-290.273438
3339.638428	0.000000	-160.273438
3339.736084	0.000000	-48.273438
3339.833740	0.000000	-31.273438
3339.931641	0.000000	-272.273438
3340.029297	0.000000	-344.273438
3340.127197	0.000000	-232.273438
3340.224854	0.000000	-407.273438
3340.322510	0.000000	-377.273438
3340.420410	0.000000	-264.273438
3340.518066	0.000000	-152.273438
3340.615723	0.000000	-260.273438
3340.713623	0.000000	-282.273438
3340.811279	0.000000	-162.273438
3340.909180	0.000000	-209.273438
3341.006836	0.000000	-161.273438
3341.104492	0.000000	-334.273438
3341.202393	0.000000	-403.273438
3341.300049	0.000000	-248.273438
3341.397949	0.000000	-28.273438
3341.495605	0.000000	-222.273438
3341.593262	0.000000	-395.273438
3341.691162	0.000000	-169.273438
3341.788818	0.000000	-270.273438
3341.886719	0.000000	-254.273438
3341.984375	0.000000	-214.273438
3342.082031	0.000000	-368.273438
3342.179932	0.000000	-400.273438
3342.277588	0.000000	-348.273438
3342.375488	0.000000	-431.273438
3342.473145	0.000000	-389.273438
3342.570801	0.000000	-294.273438
3342.668701	0.000000	-391.273438
3342.766357	0.000000	-336.273438
3342.864014	0.000000	-328.273438
3342.961914	0.000000	-379.273438
3343.059570	0.000000	-413.273438
3343.157471	0.000000	-349.273438
3343.255127	0.000000	-367.273438
3343.352783	0.000000	-279.273438
3343.450684	0.000000	-221.273438
3343.548340	0.000000	-202.273438
3343.646240	0.000000	-144.273438
3343.743896	0.000000	-340.273438
3343.841553	0.000000	-348.273438
3343.939453	0.000000	-521.273438
3344.037109	0.000000	-424.273438
3344.135010	0.000000	-383.273438
3344.232666	0.000000	-406.273438
3344.330322	0.000000	-459.273438
3344.428223	0.000000	-487.273438
3344.525879	0.000000	-455.273438
3344.623535	0.000000	-274.273438
3344.721436	0.000000	-195.273438
3344.819092	0.000000	-54.273438
3344.916992	0.000000	-230.273438
3345.014648	0.000000	-298.273438
3345.112305	0.000000	-200.273438
3345.210205	0.000000	-440.273438
3345.307861	0.000000	-434.273438
3345.405762	0.000000	-398.273438
3345.503418	0.000000	-260.273438
3345.601074	0.000000	-266.273438
3345.698975	0.000000	-323.273438
3345.796631	0.000000	-249.273438
3345.894531	0.000000	-420.273438
3345.992188	0.000000	-474.273438
3346.089844	0.000000	-418.273438
3346.187744	0.000000	-592.273438
3346.285400	0.000000	-476.273438
3346.383301	0.000000	-229.273438
3346.480957	0.000000	-148.273438
3346.578613	0.000000	-184.273438
3346.676514	0.000000	-303.273438
3346.774170	0.000000	-324.273438
3346.871826	0.000000	-286.273438
3346.969727	0.000000	-358.273438
3347.067383	0.000000	-374.273438
3347.165283	0.000000	-589.273438
3347.262939	0.000000	-393.273438
3347.360596	0.000000	-202.273438
3347.458496	0.000000	-298.273438
3347.556152	0.000000	-356.273438
3347.654053	0.000000	-514.273438
3347.751709	0.000000	-387.273438
3347.849365	0.000000	-361.273438
3347.947266	0.000000	-151.273438
3348.044922	0.000000	-103.273438
3348.142822	0.000000	-525.273438
3348.240479	0.000000	-500.273438
3348.338135	0.000000	-270.273438
3348.436035	0.000000	-221.273438
3348.533691	0.000000	-292.273438
3348.631592	0.000000	-346.273438
3348.729248	0.000000	-536.273438
3348.826904	0.000000	-621.273438
3348.924805	0.000000	-424.273438
3349.022461	0.000000	-322.273438
3349.120117	0.000000	-351.273438
3349.218018	0.000000	-327.273438
3349.315674	0.000000	-87.273438
3349.413574	0.000000	-221.273438
3349.511230	0.000000	-267.273438
3349.608887	0.000000	-401.273438
3349.706787	0.000000	-299.273438
3349.804443	0.000000	-102.273438
3349.902344	0.000000	-155.273438
3350.000000	0.000000	-182.273438
